negativeId,year,repository,place,prov,region,lat,lon
6270,1925.0,Pinacoteca Nazionale di Siena,Siena,SI,TOSCANA,43.167206,11.467561
6271,1925.0,Pinacoteca,Siena,SI,TOSCANA,43.167206,11.467561
6272,1925.0,Pinacoteca,Siena,SI,TOSCANA,43.167206,11.467561
6273,1925.0,Pinacoteca,Siena,SI,TOSCANA,43.167206,11.467561
6274,1925.0,Pinacoteca Nazionale di Siena,Siena,SI,TOSCANA,43.167206,11.467561
6275,1925.0,Pinacoteca,Siena,SI,TOSCANA,43.167206,11.467561
6278,1926.0,Pinacoteca,Siena,SI,TOSCANA,43.167206,11.467561
6279,1925.0,Pinacoteca,Siena,SI,TOSCANA,43.167206,11.467561
6280,1925.0,Pinacoteca,Siena,SI,TOSCANA,43.167206,11.467561
6281,1925.0,"Oratorio di San Niccolò, Manicomio",Siena,SI,TOSCANA,43.167206,11.467561
6282,1925.0,"Oratorio del SS. Crocifisso, Casa di Sta. Caterina",Siena,SI,TOSCANA,43.167206,11.467561
6283,1925.0,Ospedale di Sta. Maria della Scala,Siena,SI,TOSCANA,43.167206,11.467561
6284,1925.0,Società di Esecutori di Pie Disposizione,Siena,SI,TOSCANA,43.167206,11.467561
6285,1925.0,Museo della Società di Esecutori di Pie Disposizioni,Siena,SI,TOSCANA,43.167206,11.467561
6286,1925.0,Museo della Società di Esecutori di Pie Disposizioni,Siena,SI,TOSCANA,43.167206,11.467561
6288,1925.0,Seminario di S. Francesco,Siena,SI,TOSCANA,43.167206,11.467561
6289,1925.0,Seminario di S. Francesco,Siena,SI,TOSCANA,43.167206,11.467561
6300,1925.0,Palazzo Pubblico,Siena,SI,TOSCANA,43.167206,11.467561
6302,1925.0,Palazzo pubblico,Siena,SI,TOSCANA,43.167206,11.467561
6303,1925.0,Palazzo Pubblico,Siena,SI,TOSCANA,43.167206,11.467561
6304,1925.0,Palazzo pubblico,Siena,SI,TOSCANA,43.167206,11.467561
6305,1925.0,Palazzo pubblico,Siena,SI,TOSCANA,43.167206,11.467561
6306,1925.0,Palazzo pubblico,Siena,SI,TOSCANA,43.167206,11.467561
6307,1925.0,Palazzo pubblico,Siena,SI,TOSCANA,43.167206,11.467561
6308,1925.0,Palazzo pubblico,Siena,SI,TOSCANA,43.167206,11.467561
6309,1925.0,Palazzo pubblico,Siena,SI,TOSCANA,43.167206,11.467561
